rt,response,subj_idx,attention,coherency,prioritization,stimulus,run,_response,id,cpp_peak,cpp_slope,cpp_amplitude,index
0.456407708933511,1.0,009,right,high,yes,face,1,0.0,75,6.8026659626737945e-06,1.3340847832474192e-05,2.329918672630546e-06,75.0
0.4419857679095,1.0,007,right,high,yes,car,1,1.0,75,4.102221378626157e-06,-4.295540399183711e-05,-3.466917960750503e-06,75.0
0.266953483874204,1.0,006,double,high,no,face,1,0.0,75,1.513905469134139e-06,3.449411177500609e-06,2.3532134388782194e-06,75.0
0.946395218176804,1.0,003,left,low,yes,face,1,0.0,75,-7.512134305195243e-07,-2.2965971729567344e-06,-2.1209567164399377e-06,75.0
0.479420213090634,0.0,001,double,low,no,face,1,0.0,75,2.4641601547205393e-06,3.7446578191905155e-05,2.7779911390509334e-06,75.0
0.56157014213386,1.0,017,double,low,no,face,1,0.0,76,2.9446123487642326e-06,4.9258979114381506e-05,5.817502489726885e-06,76.0
0.513148929870113,1.0,016,double,low,no,face,1,0.0,76,1.076686247095205e-05,-1.481304836778601e-05,6.611420074157098e-06,76.0
0.346963348216377,1.0,015,double,low,no,car,1,1.0,76,8.026684810720362e-07,3.2525505367496356e-05,3.091781407131924e-06,76.0
1.54479456642093,1.0,014,right,high,yes,face,1,0.0,76,3.4417205459509464e-06,5.8710408136487746e-05,8.210439630058848e-07,76.0
0.631229671002984,0.0,013,left,low,yes,car,1,1.0,76,7.731676739530072e-06,3.080153065414937e-05,3.0522241101776742e-06,76.0
0.195686418808691,1.0,012,right,high,yes,car,1,1.0,76,1.0172207109440758e-05,6.852534442470004e-05,7.330975651481761e-06,76.0
0.855912917350906,0.0,011,double,low,no,car,1,1.0,76,6.770507452792479e-06,4.0205626328198383e-05,1.876305943948011e-06,76.0
0.288368480174086,1.0,010,double,high,no,car,1,1.0,76,9.35062614558696e-07,-1.2648104836337084e-05,5.183140366758517e-06,76.0
0.369222820782852,1.0,009,left,low,yes,face,1,0.0,76,5.704455672024647e-06,4.6815261044177375e-05,4.664979041954401e-06,76.0
0.225274317612275,1.0,008,left,high,yes,car,1,1.0,76,6.388940606381853e-06,1.8882005252020793e-05,3.025267569779022e-06,76.0
0.324524794825265,1.0,007,double,high,no,car,1,1.0,76,1.724489444009417e-05,-3.242659921075103e-05,2.6840056967788578e-06,76.0
0.557135877444125,1.0,006,double,high,no,car,1,1.0,76,2.471647454848106e-06,4.073982062032413e-06,2.4143602657596855e-06,76.0
0.585836601005212,1.0,001,double,high,no,face,1,0.0,76,8.13517184249415e-06,-7.810344625952522e-05,3.346979223808435e-06,76.0
0.424911246154807,1.0,017,double,high,no,car,1,1.0,77,5.22856476715289e-06,-7.997073802844317e-06,2.8660889912762763e-06,77.0
0.495216711249668,0.0,015,left,low,yes,face,1,0.0,77,3.1819968157651848e-06,3.386803959237082e-05,3.1118267403305872e-06,77.0
0.366050176018689,1.0,014,left,high,yes,face,1,0.0,77,2.8798257654021303e-06,2.701374896179851e-05,1.7634552593518007e-06,77.0
0.294005255743286,1.0,013,left,high,yes,car,1,1.0,77,5.580563457095449e-06,9.130856432187593e-06,5.960012426407151e-06,77.0
0.316390477522873,1.0,012,double,low,no,car,1,1.0,77,1.0198795272509826e-05,1.9062067061090078e-05,1.1566702185969957e-05,77.0
0.150837426216754,1.0,010,double,low,no,car,1,1.0,77,-4.494049999348796e-06,2.7836960089047275e-05,2.265580822512578e-06,77.0
0.4832301341321,1.0,009,left,low,yes,car,1,1.0,77,3.1418317539391343e-06,1.5271190812587464e-05,1.825688453153745e-06,77.0
0.356415914017816,1.0,006,double,high,no,face,1,0.0,77,3.6003647509829615e-06,5.299068151559461e-05,4.399139378159144e-06,77.0
0.465835744871583,1.0,005,double,low,no,face,1,0.0,77,5.901773557104784e-06,-7.501939675692893e-06,9.42720092593043e-07,77.0
0.332071038186768,1.0,003,double,low,no,face,1,0.0,77,2.6787396025891336e-06,-4.4420114513670896e-05,2.022499784812233e-06,77.0
0.545840113947634,1.0,001,double,low,no,face,1,0.0,77,1.2015741625886972e-06,9.532376727996019e-06,-6.667435721837984e-07,77.0
0.481320797392982,1.0,017,double,low,no,face,1,0.0,78,5.8478426514662094e-06,2.7943442833635958e-05,4.819323534311823e-06,78.0
0.554848592131748,1.0,016,double,low,no,face,1,0.0,78,1.363903234099565e-05,1.852273301685095e-05,8.93641925375345e-06,78.0
0.303961905214237,1.0,015,double,high,no,face,1,0.0,78,1.3153790917083834e-06,-4.095505118846543e-06,3.692734209143507e-06,78.0
0.413655126945741,1.0,014,double,low,no,car,1,1.0,78,5.475132346658428e-06,-2.0122891575393366e-05,1.9955727758434873e-06,78.0
0.435635695515884,1.0,013,double,low,no,face,1,0.0,78,4.620026942507945e-06,1.1527664981751237e-05,2.41227559886352e-06,78.0
0.273451802646377,1.0,012,left,low,yes,car,1,1.0,78,6.07421087266628e-06,4.5647569286852344e-05,7.671863066108164e-06,78.0
0.385275682399879,1.0,009,left,high,yes,face,1,0.0,78,4.955651853933473e-06,7.956506671669221e-06,3.118105957683505e-06,78.0
0.194723746792988,0.0,008,double,high,no,face,1,0.0,78,2.972727545071511e-06,1.077987572700748e-05,1.533024627713302e-06,78.0
0.46615804771136,1.0,005,double,high,no,car,1,1.0,78,5.712655681699509e-06,-1.6684887387596765e-05,1.9244644091609557e-06,78.0
0.24119837164244,1.0,003,double,low,no,car,1,1.0,78,4.354931804497083e-06,2.3501654639267584e-06,5.009660176545139e-06,78.0
0.514252083319661,1.0,001,right,low,yes,face,1,0.0,78,6.1668870059857875e-06,-1.2410448030860892e-05,5.231804432772014e-06,78.0
0.395446697558327,1.0,016,double,high,no,car,1,1.0,79,7.492645173605919e-06,2.6813448673599568e-05,5.585738324246506e-06,79.0
0.401079879084136,1.0,015,double,low,no,car,1,1.0,79,6.73620320137689e-06,-4.348698844111687e-05,1.423328508439698e-06,79.0
0.416145430344841,1.0,014,double,high,no,car,1,1.0,79,4.466401487090151e-06,-3.447748950310766e-05,-6.241035556674022e-07,79.0
0.358308260225385,1.0,013,double,high,no,face,1,0.0,79,1.4551440087293413e-06,2.573527975606206e-05,1.7775632159516002e-06,79.0
0.21439578547961,1.0,012,left,low,yes,car,1,1.0,79,9.629237507105031e-06,8.990068187511318e-05,6.0948706463628845e-06,79.0
0.759661135990427,0.0,011,right,low,yes,car,1,1.0,79,3.191214063525925e-06,-1.5025890792855863e-05,1.0209059356073424e-06,79.0
0.207394390919035,1.0,010,right,high,yes,face,1,0.0,79,2.909525085996352e-06,3.47898655865115e-05,7.245524706628845e-06,79.0
0.439108060047147,1.0,009,double,high,no,face,1,0.0,79,4.90447155782238e-06,2.0245994612113996e-05,3.3093570036148913e-06,79.0
0.636890343486812,1.0,008,double,high,no,face,1,0.0,79,7.696241813234598e-06,3.842432614892191e-05,5.396015188404205e-06,79.0
0.628722956880665,1.0,007,double,high,no,face,1,0.0,79,6.045867761544146e-06,1.284506485373579e-05,2.304787235066015e-06,79.0
0.303181616716756,1.0,006,right,low,yes,face,1,0.0,79,2.031482271120002e-06,-2.138446578876107e-06,-2.042739192251584e-06,79.0
0.468060096221052,1.0,003,double,high,no,face,1,0.0,79,3.6544155028619935e-06,3.224782890682952e-05,3.211216638909126e-06,79.0
0.450279044887793,1.0,001,left,low,yes,face,1,0.0,79,-4.3036337557921766e-07,1.4200026411518907e-05,1.481980649742984e-06,79.0
0.313725121450261,1.0,017,left,high,yes,face,1,0.0,80,8.729600567842802e-06,2.6226803505430017e-05,4.5252497113751355e-06,80.0
0.443518129062795,1.0,016,left,high,yes,face,1,0.0,80,1.8966171548410077e-06,9.30164097195871e-07,4.8626522731658355e-06,80.0
0.17829231361975,1.0,015,left,high,yes,face,1,0.0,80,2.526641174655491e-06,-5.09670759244924e-06,3.4912168158809226e-06,80.0
0.477253323216246,1.0,014,double,high,no,car,1,1.0,80,1.435574799088304e-06,-1.4323937583956336e-05,2.099841630644429e-06,80.0
0.155394650337257,1.0,013,double,high,no,face,1,0.0,80,5.8959071661284455e-06,6.637551395728618e-05,2.8610451293554645e-06,80.0
0.391802449969873,1.0,012,double,high,no,face,1,0.0,80,1.5277066356959274e-05,9.565194417398529e-05,1.1515107858289676e-05,80.0
1.57807116982622,1.0,011,double,low,no,car,1,1.0,80,1.3307326021179025e-05,3.16511624926738e-05,4.241978218113528e-06,80.0
0.172974183797237,1.0,010,right,high,yes,face,1,0.0,80,-1.5478145267174704e-06,2.5551225566261507e-05,2.9641738992257125e-06,80.0
0.4147571835083,1.0,009,double,high,no,car,1,1.0,80,4.526482730353816e-06,4.17586044787701e-06,3.1420308476095037e-06,80.0
0.32126173873894,1.0,008,double,high,no,face,1,0.0,80,9.67487028599872e-06,2.8539160034652345e-05,3.0586562282408526e-06,80.0
0.607573731398588,0.0,007,double,low,no,face,1,0.0,80,8.976487174733499e-06,1.2190491872396488e-05,5.936538137992851e-06,80.0
0.593816262949076,1.0,006,double,high,no,car,1,1.0,80,4.3106286717695635e-06,-1.052645452385334e-05,9.55056365270123e-07,80.0
0.384920901505211,1.0,003,left,high,yes,face,1,0.0,80,2.8417706979464636e-06,-2.981082169409585e-05,2.507505059801407e-06,80.0
0.398420915926181,1.0,001,double,low,no,car,1,1.0,80,2.6456580595214944e-06,1.2633816420474698e-06,-1.110559443472353e-06,80.0
0.327763361216057,1.0,017,left,high,yes,face,1,0.0,81,7.018503915126088e-06,2.7574780989019546e-05,6.196380046022623e-06,81.0
0.205160226773842,1.0,013,double,high,no,face,1,0.0,81,1.5926903238459572e-06,3.324097209632517e-05,4.058313087849544e-06,81.0
0.274372610595492,1.0,012,double,low,no,car,1,1.0,81,1.351407443137983e-05,0.00011453562126569298,1.1405359545550888e-05,81.0
0.515955896402374,0.0,011,double,high,no,car,1,1.0,81,5.628262675185721e-06,-1.7271593921224404e-05,-8.593219945288052e-07,81.0
0.163882976831019,0.0,010,double,high,no,car,1,1.0,81,2.606038139120873e-06,-8.80971539808352e-06,-2.3736047747225057e-06,81.0
0.376382523347274,1.0,009,left,low,yes,face,1,0.0,81,1.4076583319307693e-05,0.00012131166016163309,1.1416565596042761e-05,81.0
0.660263116418719,0.0,008,left,low,yes,face,1,0.0,81,3.2555624212792983e-06,2.0739451883338104e-05,2.928227314473843e-06,81.0
0.321128863539798,1.0,003,right,high,yes,car,1,1.0,81,3.031824678050872e-06,6.157450320109626e-06,2.1188779708620518e-06,81.0
0.375788265733718,1.0,001,double,low,no,face,1,0.0,81,8.022255434533143e-06,6.512939520797566e-05,2.627902730832936e-06,81.0
0.362324187211925,1.0,017,right,high,yes,car,1,1.0,82,9.350494138054215e-06,-2.872904264646096e-06,2.2087449437692645e-06,82.0
0.352308366350371,1.0,016,left,low,yes,car,1,1.0,82,1.183757493614609e-05,9.313769478420415e-05,1.0922138285146968e-05,82.0
0.185081080737291,1.0,015,double,high,no,face,1,0.0,82,4.212261424127122e-06,-3.249451155027143e-05,1.7051437511680138e-06,82.0
0.185525454974595,1.0,014,left,high,yes,face,1,0.0,82,2.601634606958306e-06,4.3800990299785596e-05,5.463892844053641e-06,82.0
0.342337938691344,1.0,013,double,low,no,face,1,0.0,82,4.4765634465074644e-06,-2.621926398855091e-05,2.807853915556422e-06,82.0
0.424928707064282,1.0,012,left,low,yes,car,1,1.0,82,1.245692783597054e-05,-9.385757391188516e-05,2.394631161800271e-06,82.0
0.465566437567986,1.0,010,left,low,yes,face,1,0.0,82,6.281717525272627e-06,-1.0481064773901409e-05,4.099112464769092e-06,82.0
0.465299029386188,1.0,009,right,high,yes,car,1,1.0,82,6.524965549203898e-06,1.6842319041960052e-05,4.236677258060722e-06,82.0
0.292724170981273,1.0,008,left,high,yes,car,1,1.0,82,3.907080195337356e-06,4.673099960239475e-05,4.525659459814652e-06,82.0
0.37594270093723,1.0,007,double,high,no,face,1,0.0,82,8.312482719013077e-06,6.818476397801319e-05,1.8762379780675465e-06,82.0
0.423292015934749,1.0,006,double,high,no,car,1,1.0,82,3.6825464521691316e-06,2.754087339490144e-05,2.1333891586540547e-06,82.0
0.403655146463279,1.0,005,double,high,no,car,1,1.0,82,3.0050842209955413e-06,-2.251396064535352e-06,2.687987019849503e-06,82.0
0.365308843698131,1.0,003,double,high,no,car,1,1.0,82,2.655899066856361e-06,-7.568373208950961e-06,4.586237914065959e-06,82.0
0.441869182781375,1.0,001,right,high,yes,car,1,1.0,82,5.123373202465892e-06,3.7529054672035826e-05,-8.866483159349364e-07,82.0
0.429325541917933,1.0,017,double,low,no,face,1,0.0,83,5.610369503109092e-06,4.596037829333529e-05,4.5856564500246616e-06,83.0
0.163781849168117,1.0,016,left,low,yes,face,1,0.0,83,7.92244828742223e-06,-2.7482164043613483e-05,8.81776607804077e-06,83.0
0.266830424545333,1.0,015,double,low,no,face,1,0.0,83,2.9048998015637143e-06,2.750301651421594e-05,1.6824958662982124e-06,83.0
0.746315378969484,1.0,014,right,low,yes,face,1,0.0,83,1.3102830519318394e-06,8.828435694019633e-06,-2.7023519979599966e-06,83.0
0.285946391752077,1.0,012,left,high,yes,face,1,0.0,83,9.746424745216739e-06,2.787160410399139e-05,7.405035113100217e-06,83.0
1.40845104244363,0.0,011,double,low,no,car,1,1.0,83,6.082379602798265e-06,-1.0158526070627837e-05,-1.9734315940088588e-06,83.0
0.286962580003092,1.0,010,left,high,yes,face,1,0.0,83,-2.602361191476066e-06,2.061870661604568e-05,3.592984465326135e-06,83.0
0.354222063821908,1.0,009,double,high,no,car,1,1.0,83,4.910627306345005e-06,2.9391243014685205e-05,2.1242804980301636e-06,83.0
0.237745104881469,1.0,008,left,low,yes,car,1,1.0,83,5.964592356691057e-06,2.29140297657338e-05,1.5947367220622654e-06,83.0
0.481706806654074,1.0,006,double,high,no,car,1,1.0,83,5.267079545434712e-06,8.076880063433141e-06,1.8423778462615744e-06,83.0
0.399433904531179,1.0,017,double,low,no,car,1,1.0,84,4.8132649963028446e-06,-3.618537086537609e-05,2.9153219597887516e-06,84.0
0.428841329808165,1.0,016,double,high,no,face,1,0.0,84,6.251307079650964e-06,3.259099618846037e-05,8.320335877208694e-06,84.0
0.295909191569081,1.0,015,right,low,yes,face,1,0.0,84,8.49565946840426e-06,6.144083938595932e-05,5.024309535726973e-06,84.0
0.700158158454542,1.0,014,right,high,yes,face,1,0.0,84,3.629395073950472e-06,2.0271264211266214e-05,3.858994094421245e-06,84.0
0.307933159386266,1.0,013,right,low,yes,face,1,0.0,84,4.15494762690162e-06,1.659232442211649e-05,3.6497666810529136e-06,84.0
0.275281944302151,1.0,012,double,high,no,face,1,0.0,84,9.696447075042357e-06,5.2973530033545634e-05,5.955788710166383e-06,84.0
0.263223060799305,1.0,010,double,high,no,car,1,1.0,84,6.845347359905122e-06,6.558433877170943e-05,7.0456330743011366e-06,84.0
0.422344095612061,1.0,009,double,low,no,face,1,0.0,84,5.239314606460727e-06,4.123314860528627e-05,-1.2267020132929036e-06,84.0
0.237445274369747,1.0,008,left,low,yes,car,1,1.0,84,3.93654604449107e-06,4.1677208089464335e-05,3.563678193215435e-06,84.0
0.392500664584077,1.0,007,double,high,no,car,1,1.0,84,9.806665432474855e-06,7.445452016362416e-05,5.431381845673276e-06,84.0
0.380083778412882,1.0,006,right,high,yes,face,1,0.0,84,8.844718467901149e-07,2.3142907827654372e-05,2.838790332305159e-06,84.0
0.367718835270352,1.0,005,left,low,yes,face,1,0.0,84,6.359982007899716e-06,-1.2299468546824746e-05,1.9028399405370295e-06,84.0
0.367310730801364,1.0,003,left,high,yes,face,1,0.0,84,3.218184094819012e-06,1.867382050385935e-05,3.897355282090979e-06,84.0
0.402566177997869,1.0,001,double,high,no,car,1,1.0,84,3.014766215250853e-06,-7.151190332795346e-06,1.7088519510739266e-06,84.0
0.462012504431186,1.0,017,right,high,yes,face,1,0.0,85,6.036531462679903e-06,7.012218803697357e-05,5.230177755863756e-06,85.0
0.455821233400457,1.0,016,double,low,no,car,1,1.0,85,9.555881522783484e-06,8.05853389780767e-05,5.712999209262522e-06,85.0
0.208861296938267,1.0,015,double,high,no,face,1,0.0,85,1.711398901551992e-06,-2.9270915998165176e-05,3.887575386923661e-06,85.0
0.506330570103273,1.0,014,double,low,no,face,1,0.0,85,5.9902713292928885e-06,-5.906702580509689e-06,6.88184595341227e-06,85.0
0.421780071092144,1.0,013,right,high,yes,car,1,1.0,85,4.967350244920568e-06,3.519487358351881e-05,3.355838820781064e-06,85.0
0.505212632364419,1.0,012,double,low,no,car,1,1.0,85,8.471031831489991e-06,5.930282485206305e-05,9.51969143321639e-06,85.0
0.530355244563907,1.0,011,right,high,yes,car,1,1.0,85,8.263352644705543e-06,-3.164532499408428e-05,4.744378016454948e-06,85.0
0.17675885927531,1.0,010,right,low,yes,face,1,0.0,85,5.272758037500762e-07,2.7601622102631222e-05,2.279269945509228e-06,85.0
0.422945678574251,1.0,009,double,high,no,face,1,0.0,85,3.64890974068846e-06,1.270085171141645e-05,1.011055294740975e-06,85.0
0.294319645472569,1.0,008,double,high,no,face,1,0.0,85,5.339860642626723e-06,2.952776696349723e-05,2.2486003803550403e-06,85.0
0.499857727963899,1.0,006,left,low,yes,face,1,0.0,85,3.3304299095073506e-06,1.574127924236649e-06,1.8667120244171263e-06,85.0
0.530826393325697,1.0,005,right,low,yes,face,1,0.0,85,6.762849531155163e-06,4.468317956560216e-05,-6.384686669121854e-07,85.0
0.930100076192957,1.0,003,left,high,yes,face,1,0.0,85,1.9814903251870265e-06,-2.1531807619756923e-05,1.356447081740629e-06,85.0
0.361081998047666,1.0,001,left,high,yes,car,1,1.0,85,6.848088548385627e-06,2.3010001659120823e-05,7.656071407836668e-07,85.0
0.703831906692358,0.0,017,double,low,no,face,1,0.0,86,5.079630831708084e-06,-1.2082282606941892e-05,1.4068960217213567e-06,86.0
0.400728603328389,1.0,016,double,high,no,car,1,1.0,86,1.2143341948753964e-05,-2.3310333642668884e-05,7.301564141952683e-06,86.0
0.11569831444649,1.0,015,double,high,no,car,1,1.0,86,8.305931791528017e-07,3.0941650964568424e-05,1.9505698144333048e-06,86.0
0.416942158753045,1.0,014,right,high,yes,car,1,1.0,86,4.24753245947161e-06,-1.6346565940227647e-05,1.1974240972258798e-06,86.0
0.320991794198562,1.0,013,double,low,no,car,1,1.0,86,1.957548088215058e-06,2.0371529038385364e-05,2.010841314170794e-06,86.0
0.334109588717183,1.0,012,right,low,yes,face,1,0.0,86,4.879630301888388e-06,-8.667446433668143e-06,2.2773391778010042e-06,86.0
0.400529666119837,1.0,011,right,high,yes,face,1,0.0,86,1.1010110053532066e-05,5.187818427448203e-05,6.266722284146036e-07,86.0
0.256857787591343,1.0,010,left,high,yes,face,1,0.0,86,1.8571513226473354e-06,3.084952614205785e-05,9.858607916524811e-06,86.0
0.440566261440836,1.0,009,double,low,no,car,1,1.0,86,1.4420278393314427e-06,9.770010926885313e-06,2.383420736219562e-06,86.0
0.374434318234307,1.0,008,double,high,no,face,1,0.0,86,2.9527949712482416e-06,2.7445584812581542e-05,4.326845522165882e-06,86.0
0.620210882741958,1.0,007,right,low,yes,car,1,1.0,86,6.158132837174191e-06,7.007363431194033e-05,5.7769200741432065e-06,86.0
0.372020622544369,1.0,005,double,low,no,face,1,0.0,86,5.345749685915585e-06,5.45839834235258e-06,2.3792683491541427e-06,86.0
0.301123738380738,1.0,003,double,high,no,face,1,0.0,86,4.519736493694906e-06,6.515934869812402e-06,1.967074572959642e-06,86.0
0.42770786368601,1.0,001,double,low,no,face,1,0.0,86,4.486293091363089e-06,-1.4433550285213131e-06,6.96491417599994e-07,86.0
0.820198530869675,1.0,017,double,low,no,car,1,1.0,87,4.122840355756378e-06,1.13915181374421e-05,-1.2127981031591504e-06,87.0
0.217643277079333,1.0,015,left,low,yes,face,1,0.0,87,3.405905575396562e-06,4.288838708627236e-07,3.783952900063775e-06,87.0
0.335098277127145,0.0,014,double,low,no,car,1,1.0,87,2.7227238532489496e-06,-3.785819813365075e-05,2.3529928952329725e-06,87.0
0.398861047478931,1.0,013,double,low,no,face,1,0.0,87,5.3260381147207e-06,2.3745622521098544e-05,1.8635938667048358e-06,87.0
0.406522999797744,1.0,012,double,low,no,car,1,1.0,87,6.244752062839656e-06,5.322528568168387e-06,8.010170064127131e-06,87.0
1.235690222421,1.0,011,double,low,no,face,1,0.0,87,6.2592242873002984e-06,3.63378359910879e-05,2.0535991716878765e-06,87.0
0.269472432903171,1.0,010,right,low,yes,car,1,1.0,87,-1.0241993210620518e-06,3.065082231557167e-05,3.77393724121777e-06,87.0
0.420323339832976,1.0,009,double,low,no,car,1,1.0,87,6.578909708680164e-06,2.7713397065178196e-05,5.395074008154339e-06,87.0
0.736834557074872,0.0,008,double,low,no,face,1,0.0,87,6.477106745736457e-06,3.842398184148758e-06,2.199961626563361e-06,87.0
0.446073645876822,1.0,007,left,high,yes,face,1,0.0,87,5.2354167747450315e-06,-3.1704509467259493e-06,4.010659143047755e-06,87.0
0.567268554795191,1.0,006,double,high,no,car,1,1.0,87,2.3231508458698587e-06,-2.9756861733870426e-05,-7.024081622931709e-07,87.0
0.458229001305881,1.0,005,double,low,no,car,1,1.0,87,5.392972011578277e-06,-9.067432809800313e-06,1.9859741734501564e-06,87.0
0.336347221307733,1.0,001,left,high,yes,face,1,0.0,87,2.2958799546806344e-06,3.720790426425885e-05,5.011056599386652e-06,87.0
0.410527228735191,1.0,016,left,low,yes,car,1,1.0,88,8.030339543112832e-06,-7.98108312208699e-07,7.033495998303719e-06,88.0
0.303665929415729,1.0,015,right,high,yes,face,1,0.0,88,3.2058944443651998e-06,-1.4797226784000356e-05,5.532788193301166e-07,88.0
1.15259645225069,1.0,014,double,low,no,face,1,0.0,88,3.3994553725110134e-06,4.737211553326635e-05,4.7920034989697754e-06,88.0
0.252101482493345,1.0,013,double,low,no,face,1,0.0,88,2.434180612392807e-06,-1.4579614679086168e-05,2.3008602081863713e-06,88.0
0.324957191149224,1.0,012,double,high,no,face,1,0.0,88,1.023302169083538e-05,-4.0353724994909855e-05,4.7811671154453186e-06,88.0
0.491481402834324,1.0,009,left,high,yes,car,1,1.0,88,4.300705504564061e-06,1.1837165953472261e-05,6.185814230353135e-06,88.0
0.339947691685666,1.0,008,right,high,yes,face,1,0.0,88,8.548991250061822e-06,-1.8128107780038454e-05,2.445402062457785e-06,88.0
0.49799806813644,1.0,007,right,high,yes,car,1,1.0,88,1.1339431750052376e-05,-7.080676290254295e-05,3.5339828161693264e-06,88.0
0.46197413925529,1.0,006,left,high,yes,face,1,0.0,88,5.064495634660221e-06,-6.722064585169943e-07,1.5942548456203848e-06,88.0
0.314618087954841,1.0,003,right,low,yes,car,1,1.0,88,3.3524842579480328e-06,1.4358594967888694e-05,3.099113560383159e-06,88.0
0.57882196085302,1.0,001,double,low,no,face,1,0.0,88,4.537046885037466e-06,-2.293271342031165e-05,5.177579466858289e-06,88.0
0.594993597260327,1.0,017,double,low,no,face,1,0.0,89,6.286848615754637e-06,4.5766561107741124e-05,3.8046381623160023e-06,89.0
0.380280021147883,1.0,016,double,low,no,face,1,0.0,89,1.034841411858702e-05,6.90577720469428e-05,1.0952067405158374e-05,89.0
0.296827655547531,1.0,015,left,high,yes,car,1,1.0,89,3.3238240991665645e-06,1.6525468901995925e-05,6.747821386565297e-07,89.0
0.740467260446167,1.0,014,left,low,yes,car,1,1.0,89,4.381891820289198e-06,2.4654203493761665e-05,-1.5523154937022616e-06,89.0
0.258767006372182,1.0,013,double,high,no,car,1,1.0,89,2.2335844769198935e-07,2.5590192335140094e-05,1.2558038832478108e-06,89.0
0.361777629333119,1.0,012,double,high,no,car,1,1.0,89,1.0198087688783446e-05,4.7854255735195905e-05,1.366871269817976e-05,89.0
0.388566955580245,1.0,009,left,high,yes,face,1,0.0,89,3.084729342919663e-06,-5.675195789093994e-06,-9.990881870830824e-07,89.0
0.280825396588625,1.0,008,left,high,yes,face,1,0.0,89,7.294805986666278e-06,8.733703444185403e-05,8.118631084513053e-06,89.0
0.867002509679878,1.0,007,right,low,yes,car,1,1.0,89,8.16069608318411e-06,1.7592420503390772e-05,1.7625743971605022e-06,89.0
0.399062654057161,1.0,006,double,high,no,face,1,0.0,89,3.7205636543821966e-06,1.7172603867031416e-05,1.4872721854416076e-06,89.0
0.320109959538968,1.0,005,right,low,yes,face,1,0.0,89,2.474571570373686e-06,1.0544605585064758e-06,1.0798390617933539e-06,89.0
0.438912799525042,1.0,003,left,low,yes,car,1,1.0,89,4.6288532734978056e-06,1.9786365874440736e-05,1.7022377168818725e-06,89.0
0.538202374717002,1.0,001,double,low,no,car,1,1.0,89,5.930046596011268e-06,2.276237410918929e-05,2.965605733974861e-06,89.0
0.420328685431741,1.0,017,right,low,yes,car,1,1.0,90,4.318279300688479e-06,2.832117246980156e-05,5.4651595727417155e-06,90.0
0.387173981029264,1.0,016,left,high,yes,face,1,0.0,90,8.110336764309034e-06,4.328654699504072e-05,5.585667219869897e-06,90.0
0.648516573162851,1.0,014,left,low,yes,car,1,1.0,90,4.360450488539689e-06,-4.2234106607071474e-05,-4.6976652667378215e-06,90.0
0.208715373203631,1.0,013,right,high,yes,face,1,0.0,90,3.3475886883352565e-06,3.5810211156006753e-05,4.504482822478609e-06,90.0
0.462027430455237,1.0,012,double,low,no,car,1,1.0,90,7.433500300800132e-06,5.414653001886865e-05,8.55021042782407e-06,90.0
0.178617650754177,1.0,010,right,high,yes,car,1,1.0,90,8.010093814139018e-07,3.450383763119303e-05,2.0898037623080335e-06,90.0
0.48671158174966,1.0,009,right,low,yes,face,1,0.0,90,5.42486003137287e-06,-4.166165907005753e-05,5.735528890815004e-07,90.0
0.485556135653496,1.0,008,right,low,yes,car,1,1.0,90,7.5011797228261885e-06,4.3847083641203015e-05,6.265636031007123e-06,90.0
0.350757139258349,1.0,006,double,low,no,face,1,0.0,90,2.631562663072898e-07,3.9254919428251115e-06,1.4647225359260842e-06,90.0
0.319695254565886,1.0,005,left,low,yes,face,1,0.0,90,6.912355714913217e-06,3.053427597964536e-05,5.14537064556027e-06,90.0
0.342001230286769,1.0,003,right,high,yes,car,1,1.0,90,5.919036813468033e-06,3.323202517700159e-05,3.1487306597093147e-06,90.0
0.726146120401609,1.0,001,left,high,yes,car,1,1.0,90,2.771725641720526e-06,4.288286395887102e-05,5.431020197759904e-06,90.0
0.667957167461282,1.0,017,double,low,no,face,1,0.0,91,9.117527821666246e-06,3.3226664294667216e-06,1.2403563124067117e-06,91.0
0.376151364328507,1.0,016,right,low,yes,car,1,1.0,91,1.396336241796039e-05,3.8811238471351334e-05,9.713115979778966e-06,91.0
0.282102344848681,1.0,015,double,high,no,car,1,1.0,91,4.8883875949869545e-06,1.9800796840490737e-05,3.184521183547451e-06,91.0
0.315758651295255,1.0,013,double,low,no,car,1,1.0,91,2.847461157605499e-06,2.5199987133127244e-05,1.1603102497566416e-06,91.0
0.296943930587986,1.0,012,right,low,yes,car,1,1.0,91,9.66648830650114e-06,5.714066561346212e-05,5.03031203402782e-06,91.0
0.251566885398802,1.0,010,double,high,no,car,1,1.0,91,1.0103034880587921e-05,5.789321614837231e-05,7.223687696721692e-06,91.0
0.330575405925629,1.0,009,left,high,yes,face,1,0.0,91,2.403917805828635e-06,6.0705322225197136e-05,2.786796328838276e-06,91.0
0.290876312917135,1.0,008,double,low,no,face,1,0.0,91,1.0751501162626338e-05,2.2801910656009762e-05,4.812467705624758e-06,91.0
0.23516144982932,1.0,007,right,high,yes,face,1,0.0,91,7.053771262858833e-06,3.456403168597583e-05,2.327603018475721e-06,91.0
0.901917434450297,1.0,006,double,low,no,car,1,1.0,91,7.043097859937484e-06,1.4438660390728677e-05,2.878559155903842e-06,91.0
