response_time,response_corr,subject,attention,coherency,prioritization,category,cpp_peak,cpp_slope,cpp_amplitude
0.475728911431361,1,sub-005,right,low,yes,face,1.388816744012843e-05,7.153949258944279e-06,1.2638677783972588e-06
0.22099228800289,1,sub-005,left,low,yes,face,1.148626064359214e-05,-3.1419078416828314e-05,3.253721689769769e-06
0.481137382248562,1,sub-005,right,high,yes,face,5.758218797124753e-07,1.1216722720577576e-05,-9.799215295353718e-07
0.356184212145308,1,sub-005,right,high,yes,car,5.803105983703029e-06,1.2347139169962684e-05,5.841182434441598e-07
0.570891179315367,1,sub-005,double,low,no,face,9.341231284749866e-06,8.298304963872082e-06,5.789279418080456e-06
0.302008806069352,1,sub-005,right,high,yes,car,6.775251221873206e-06,4.128809860243135e-05,1.8815303359569788e-06
0.412180554874794,1,sub-005,double,low,no,face,100.0,1.4397096790508828e-05,2.906479345925286e-06
0.337542461380508,1,sub-005,left,low,yes,face,8.319386489971786e-06,-2.7007532653391284e-05,3.021336344412315e-06
0.286516612293781,1,sub-005,double,high,no,car,4.1082503445776566e-06,2.094174323650855e-05,-1.7808453898813356e-07
0.467444947767945,1,sub-005,left,high,yes,car,6.128662272803316e-06,-1.1852690154124877e-05,1.6313029834188843e-06
0.454805994693743,1,sub-005,right,high,yes,car,7.654441631904578e-06,1.6512435089034598e-05,4.218361618697359e-06
0.352356564275397,1,sub-005,right,low,yes,car,100.0,9.68820883927744e-06,-1.4141715522574874e-07
0.303860976331634,1,sub-005,right,high,yes,face,100.0,-4.171199204499612e-05,-2.074754721230471e-06
0.438073029781663,1,sub-005,double,high,no,car,1.0821400221537206e-05,4.7557943097163825e-05,-1.0309381365269775e-06
0.358105303355842,1,sub-005,double,high,no,face,6.463585769862097e-06,-4.30135359473652e-06,2.217941265850405e-06
0.362224025426258,1,sub-005,right,high,yes,car,7.800964731540552e-06,5.105101764161986e-05,7.022890686171281e-06
0.217228050292761,1,sub-005,double,high,no,face,5.9064023243895965e-06,-4.593899930797557e-05,-8.663539509439504e-08
0.470368216552743,1,sub-005,double,low,no,car,7.141225205787689e-06,5.911850663882406e-06,3.692088881381587e-06
0.678255890976288,1,sub-005,double,high,no,face,1.229770434493608e-07,-7.928525917850062e-06,-3.858738916764704e-06
0.483556599108852,1,sub-005,double,high,no,car,4.041364291459713e-06,-1.4241692807869997e-05,-2.2895008222921214e-06
0.334774056991591,1,sub-005,double,low,no,car,9.456142968414887e-06,-1.723224595658142e-05,3.476996485522685e-06
0.278769675725925,1,sub-005,left,low,yes,car,100.0,6.190034148835325e-05,2.380794128233736e-06
0.290664423373528,1,sub-005,double,high,no,car,6.52394190634958e-06,2.5859010050670653e-06,9.20873102892744e-07
0.257133458766475,1,sub-005,double,high,no,car,6.390632510912685e-06,-8.22417025242668e-06,2.403838051814667e-06
0.331703472231311,1,sub-005,double,high,no,face,5.369966200650296e-06,1.8322063999544666e-05,5.041193050004576e-06
0.387606589312782,1,sub-005,right,low,yes,face,6.170525857033022e-06,4.498379425223572e-05,1.6552124464012805e-06
0.292893011686829,1,sub-005,double,high,no,face,100.0,-8.023003151214783e-05,-4.848750128561819e-06
0.18792191596367,1,sub-005,right,high,yes,face,5.195726104080617e-06,-3.282831321866851e-05,1.6448699781396512e-06
0.441410625375283,1,sub-005,double,low,no,car,7.790106419460097e-06,-2.5188441838178586e-05,3.4562685848844106e-06
0.369580601523921,1,sub-005,double,low,no,car,1.4166956474981289e-05,-2.790168085173243e-06,6.149903201352345e-06
0.369986573827191,1,sub-005,right,low,yes,face,8.542932068489695e-06,-1.759175576268995e-05,4.743155879394996e-06
0.359662182359898,1,sub-005,right,low,yes,car,7.388108842684376e-06,6.498957221909278e-06,5.924536535728936e-07
0.24967920112249,1,sub-005,right,high,yes,face,3.069204463908435e-06,4.339119517669351e-05,-1.1176459525916071e-06
0.317381551292783,1,sub-005,double,low,no,face,2.925295022560261e-06,2.1349566932520398e-05,2.907220487224199e-06
0.291492900345474,1,sub-005,double,high,no,car,9.84013597631885e-06,-1.8682157223379205e-05,2.5973430489924363e-06
0.362599085059628,1,sub-005,left,high,yes,car,7.330486434098057e-06,-1.9790522853933298e-06,6.0360885637369185e-06
0.311235007822688,1,sub-005,right,high,yes,face,100.0,1.9435704080484117e-05,4.291599304494827e-06
0.296958412196545,1,sub-005,left,low,yes,car,8.991128857034706e-06,-3.4589640094958696e-05,-1.3993457359739823e-06
0.403510194028058,1,sub-005,right,high,yes,car,1.2162107281563615e-05,-6.83561758364755e-05,-1.2514257002161599e-06
0.271823117327585,1,sub-005,right,high,yes,face,7.679954400473112e-06,-1.4043088998649368e-05,3.912380187609697e-06
0.383801999683783,1,sub-005,right,low,yes,car,7.368100707066285e-06,-5.976943731383394e-06,-1.2523892101353492e-06
0.230140657004085,1,sub-005,double,low,no,car,1.5996696008017565e-06,-4.9172139054303495e-05,-6.5063053351548675e-06
0.280385349757125,1,sub-005,left,high,yes,car,100.0,2.0190074267983183e-05,2.0289383694388003e-06
0.278892998001538,1,sub-005,left,high,yes,car,7.198556052087037e-06,-2.2706669371639288e-06,2.386497565112313e-06
0.267441171072278,1,sub-005,right,low,yes,car,7.152927282538305e-06,-9.113179501229579e-05,-3.778382771494009e-06
0.331240767405689,1,sub-005,double,high,no,car,7.2852640335570654e-06,1.4413022679449633e-05,1.2961776338052292e-06
0.313608491342166,1,sub-005,left,high,yes,face,3.0630225510149356e-06,-8.252225437041164e-06,2.2743490993194546e-06
0.487597369003197,1,sub-005,left,low,yes,car,1.1860891869429727e-05,7.078906641286799e-05,-3.4107210433670283e-07
0.350768260090263,1,sub-005,double,low,no,car,4.897602825738771e-06,2.9909528199654785e-05,4.166650543903566e-06
0.324844083828793,1,sub-005,double,high,no,face,1.0936396704200565e-05,-5.200248181243752e-05,2.2351466421399633e-06
0.483250296219921,1,sub-005,left,low,yes,face,6.93274249238609e-06,0.00010408956940575635,5.9657560570725415e-06
0.378966491782194,1,sub-005,double,high,no,car,100.0,-2.5357833844785752e-05,1.6539534685079236e-07
0.318060216886806,1,sub-005,double,high,no,face,3.956485439976409e-06,-1.1155468023822755e-05,5.097871132253621e-06
0.494132553780219,0,sub-005,double,low,no,face,7.03044054546847e-06,1.7271395013504377e-05,4.516871343668498e-06
0.381928047492693,1,sub-005,double,low,no,car,-5.850403240603452e-07,2.419355889071084e-05,-3.0487900964336923e-06
0.401976094613929,1,sub-005,left,high,yes,car,1.1712000791675403e-05,1.7965404856354694e-05,9.636982799317086e-06
0.369751042911957,1,sub-005,double,low,no,face,1.1138691064883741e-05,6.858865451664451e-05,4.400925327483593e-06
0.348118754413008,1,sub-005,left,high,yes,car,5.286748811016359e-06,-3.775170416823989e-05,3.8309722627054774e-06
0.205773414480063,1,sub-005,left,high,yes,face,1.0579187808183554e-05,-2.230055526473382e-05,5.966207723958911e-06
0.355074530634738,1,sub-005,double,high,no,car,1.521319557959208e-05,4.462060371758493e-05,5.474325491131535e-06
0.339618573725602,1,sub-005,double,low,no,face,5.743164742488488e-06,2.0837556125780142e-05,3.50224220466761e-06
0.503517274708429,1,sub-005,double,low,no,car,5.427126903599224e-06,-1.9771881109287512e-05,3.3193183532153434e-06
0.486179866958992,1,sub-005,left,high,yes,face,6.791082263960702e-07,2.4789275307570587e-05,-2.73165854084175e-07
0.271033691078628,1,sub-005,left,low,yes,car,8.715260185299857e-06,5.1503616695419704e-05,4.6925498253326885e-06
0.370070551794925,0,sub-005,right,low,yes,car,-1.8915501700031149e-06,-1.0990023039522892e-05,7.52768272379035e-08
0.449900068106217,0,sub-005,double,low,no,car,4.511341902878765e-06,-2.753695642234988e-05,1.2802357901763913e-06
0.340036828994926,1,sub-005,right,low,yes,face,-2.5806080329890607e-06,1.527710827911038e-05,3.265940420046305e-06
0.195944805025647,1,sub-005,right,high,yes,face,6.254455301667527e-06,8.22051881721551e-06,3.053307139874178e-06
0.240154640476248,1,sub-005,double,high,no,face,9.85183639573898e-06,-3.181234178586154e-05,2.8966431307567974e-07
0.255592577228526,1,sub-005,left,high,yes,car,5.4751401107837235e-06,-1.4671017922045108e-05,2.0709795972930714e-06
0.492753025180718,1,sub-005,right,low,yes,car,100.0,-3.431655516870673e-05,-1.1236049378434972e-06
0.299105112408142,1,sub-005,double,high,no,face,100.0,4.698662760726165e-05,4.1271026497051435e-06
0.413870924363437,1,sub-005,left,low,yes,face,2.113264890494152e-06,3.698867981017174e-05,-1.1687092289666875e-06
0.322099449233065,1,sub-005,double,high,no,car,2.509536978560991e-06,-9.907028504589378e-06,2.444199556990871e-06
0.283913155923074,1,sub-005,right,high,yes,car,1.9950858319337595e-06,1.6957481718935124e-05,-2.4628151797364258e-06
0.220680820148118,1,sub-005,right,high,yes,face,1.0836880450509289e-05,6.138496962022537e-05,4.7256851895738545e-06
0.357240340727003,1,sub-005,double,low,no,face,1.0037920672311308e-05,2.841527302308e-05,6.169097810751709e-06
0.556479478524125,1,sub-005,double,low,no,car,100.0,-3.128509209808412e-05,6.626680487839786e-07
0.465275689395639,1,sub-005,double,low,no,face,6.1925196191237275e-06,-2.335471902393061e-05,2.269693613672437e-06
0.356674617709359,0,sub-005,right,low,yes,car,4.083719127466058e-06,-6.262786520981858e-06,1.8537249689018911e-06
0.365298342097958,1,sub-005,double,high,no,face,1.8307485462354474e-06,2.6629219390216443e-06,-3.1382407591452988e-06
0.361385285690631,1,sub-005,double,high,no,face,100.0,-4.960651945047857e-05,9.253644429270679e-07
0.361434360336716,1,sub-005,double,low,no,car,1.8206547794215124e-06,-9.529692777481321e-06,-1.4769048305364064e-06
0.687451232308376,1,sub-005,double,low,no,car,100.0,1.587263171731925e-05,2.4419585673397193e-06
0.441523224621051,1,sub-005,right,high,yes,car,6.046622200476184e-06,2.3957249909722414e-05,1.221202774004715e-06
0.478674808040523,1,sub-005,right,low,yes,car,100.0,-3.012001054125014e-05,6.382957718613475e-07
0.402410357299232,1,sub-005,left,low,yes,face,100.0,2.0967764948574075e-05,2.9702351837579325e-06
0.408372477151715,1,sub-005,left,high,yes,face,100.0,-5.596035171058097e-05,-2.847867214525069e-06
0.360119998385926,1,sub-005,right,high,yes,face,100.0,4.4012358925700316e-05,-2.862805861080724e-07
0.448228601995652,1,sub-005,double,low,no,car,1.4889527235578376e-05,-2.9480884722509472e-05,1.8219622059981916e-06
0.426483027575159,1,sub-005,double,low,no,face,8.64433943448076e-06,3.572610621131344e-05,1.7518349386405687e-06
0.404217567975138,1,sub-005,double,low,no,face,6.616757476826069e-06,-2.264136668044527e-05,5.9616786960018845e-06
0.431936189284897,1,sub-005,double,low,no,car,2.001254166834306e-05,8.664431409307e-05,9.32270470060009e-06
0.398944364034833,1,sub-005,double,low,no,car,2.925062440985386e-06,5.089770018642859e-07,-6.71140106008219e-07
0.41212203601026,1,sub-005,left,high,yes,car,100.0,1.558466954223076e-05,2.283209251821532e-06
0.403926536069775,1,sub-005,double,high,no,face,1.0668686742110336e-05,-5.1652791324383414e-05,-2.457502197361294e-07
0.380414127776021,1,sub-005,double,high,no,car,3.1299141833935508e-06,6.005500677703529e-07,5.264534741232394e-06
0.46965187108799,1,sub-005,left,high,yes,car,2.1454939920615974e-06,2.891189100873434e-05,-3.30324776102743e-08
0.369730067079217,1,sub-005,double,high,no,car,8.350053420429353e-06,3.318009144816663e-05,4.023375012404611e-06
0.337367250609532,1,sub-005,double,high,no,face,6.523740596636903e-06,-4.929535211536252e-05,-2.7791693230578593e-06
0.242225679907278,1,sub-005,left,high,yes,car,5.332397585829896e-06,1.5761721962286595e-05,1.881384646296047e-06
0.315265609497146,1,sub-005,double,low,no,face,8.147903384930171e-06,-4.967015862829945e-05,-8.879692923879495e-07
0.5779273682856,0,sub-005,double,low,no,car,100.0,-1.467562442106501e-05,-2.7639496993003225e-07
0.330537528414425,1,sub-005,double,high,no,car,8.617711072721631e-06,6.306169791811918e-06,3.4663811531007322e-06
0.421312734837556,1,sub-005,left,high,yes,face,4.889703309285458e-06,7.313753389377845e-05,-4.455858902193531e-08
0.6841464626159,1,sub-005,double,high,no,car,1.4705833515153319e-06,-2.8090541814128387e-05,7.598001388441061e-07
0.328345435715164,1,sub-005,double,high,no,car,1.5486216956326843e-05,3.520242647820861e-05,7.4504254034971116e-06
0.392110156084527,1,sub-005,double,low,no,face,3.4623389164080454e-06,-5.25477534522782e-05,-3.025445985516673e-06
0.372005378929316,1,sub-005,double,high,no,face,1.0547099465339352e-05,-7.375009109972273e-06,2.3672195999454667e-06
0.676411117365205,1,sub-005,right,low,yes,face,1.7787525374037085e-05,-3.495149196098531e-05,1.2679040685282279e-06
0.434949723057798,1,sub-005,double,high,no,face,100.0,1.1630770930887915e-05,2.589782797809841e-06
0.27733984095903,1,sub-005,double,high,no,face,1.1382735867388488e-05,-2.3940946535029055e-05,4.5379416308863995e-06
0.35873815848754,1,sub-005,right,high,yes,face,3.6122499397900673e-06,3.1911500095589865e-05,2.796707912572433e-06
0.333081500601111,1,sub-005,right,high,yes,face,4.442389750747642e-06,3.0606600067997324e-05,2.643432137769711e-06
0.447455130914022,1,sub-005,double,low,no,car,1.081315267357246e-06,-7.697109782254118e-05,-1.6908865876739478e-05
0.478513156544068,1,sub-005,double,low,no,face,7.76925750070719e-06,-3.784499580028944e-05,6.949667568728853e-07
0.40138439500879,1,sub-005,left,high,yes,face,1.7330585077464184e-05,2.9638746000053892e-05,7.971056333902086e-06
0.505332496555639,1,sub-005,double,low,no,face,1.6841928399798723e-05,7.097628861769611e-05,1.327259665264488e-05
0.444831845648878,1,sub-005,left,high,yes,face,100.0,1.601530034860975e-05,-1.1387219737874598e-06
0.361089991944027,1,sub-005,double,high,no,car,3.834395916393676e-06,-2.9737190022182907e-06,-1.4565850077162581e-06
0.332213007579412,1,sub-005,right,high,yes,car,7.4158103829747155e-06,5.83221788740334e-06,7.143875622593657e-06
0.487268162127293,1,sub-005,right,low,yes,face,8.224998231959867e-06,3.294673583572924e-05,3.404104922362224e-06
0.513944380829344,1,sub-005,left,low,yes,car,2.893389999446389e-05,4.7813278628117436e-05,1.6750484051597596e-05
0.437496822585672,1,sub-005,double,low,no,car,8.364395414289465e-06,4.672025994134482e-05,3.35669013717504e-06
0.45508667676404,1,sub-005,right,low,yes,car,4.98388832499519e-06,-9.715468971696684e-06,-1.616761979267107e-06
0.493456517939194,1,sub-005,double,low,no,car,100.0,3.097654219577756e-05,1.9742349497767227e-07
0.41719732421916,1,sub-005,double,low,no,face,1.2664001289025042e-05,3.80958117493921e-05,-1.1141001574195993e-06
0.348803343793406,1,sub-005,left,high,yes,car,6.569499796091628e-06,3.085833890214771e-05,4.9887553714995915e-06
0.268751320942101,1,sub-005,right,high,yes,face,6.228469855767447e-06,-4.67751988225762e-05,1.9986217020967637e-06
0.346755534268596,1,sub-005,left,low,yes,face,1.1253243321529584e-05,2.2763144242974636e-05,3.913238605957991e-06
0.425932988546265,1,sub-005,left,low,yes,car,4.694493677226009e-06,4.217378399160365e-05,-8.599662410581183e-07
0.510697789151891,1,sub-005,double,low,no,car,6.298630901492969e-06,-7.467993007983735e-06,1.4793023447362556e-06
0.301323097115528,1,sub-005,double,high,no,face,4.732405720101171e-06,-6.624807977913904e-06,4.1718555532266425e-07
0.310234987297008,1,sub-005,right,high,yes,car,1.0559283217284604e-05,-5.443510486662544e-05,2.503640881741163e-06
0.390753576262796,1,sub-005,right,high,yes,face,4.481924974289927e-06,-4.4254647147246544e-05,3.5063680483518907e-06
0.469258350931341,0,sub-005,left,low,yes,car,1.5947703654242974e-05,-1.630044687625023e-05,1.3402889754924816e-05
0.46717952921972,1,sub-005,right,low,yes,car,100.0,-4.371188879739033e-05,3.136049243050405e-08
0.29853236344934,1,sub-005,double,high,no,car,1.0435172390211895e-05,1.150771391060485e-05,7.315428182807234e-06
0.298682963511965,1,sub-005,left,high,yes,car,7.591927567708698e-06,-7.816449236219692e-06,2.6055647038241657e-06
0.393914933556516,1,sub-005,double,low,no,face,2.9226448537873033e-06,2.4910021297067493e-05,3.179455246655054e-06
0.378876249178575,1,sub-005,double,high,no,face,5.290522653163446e-06,5.049822697212374e-07,9.06792638520314e-06
0.465835744871583,1,sub-005,double,low,no,face,5.226725776348543e-06,-1.2722929955267452e-05,4.971258026581746e-06
0.46615804771136,1,sub-005,double,high,no,car,100.0,-5.680336900844367e-05,1.9263535626388125e-07
0.577208977734699,0,sub-005,right,low,yes,face,1.1563287470481067e-05,-2.965490798270121e-05,5.736282952328796e-06
0.356689784199261,1,sub-005,right,low,yes,car,6.257474704603828e-06,1.5819393169206826e-05,2.27158007417707e-06
0.331247945116047,1,sub-005,right,high,yes,face,8.2278240675493e-06,2.2653278407287213e-05,4.64804910747185e-06
0.403655146463279,1,sub-005,double,high,no,car,7.053372947768944e-06,-1.3405041892922616e-05,3.9131616642008885e-07
0.372506216430338,1,sub-005,left,low,yes,face,1.5034747891714659e-05,8.633703353487072e-05,9.584254989618404e-06
0.367718835270352,1,sub-005,left,low,yes,face,1.2310962135412683e-05,-1.3791027430671191e-05,8.023305788956838e-08
0.530826393325697,1,sub-005,right,low,yes,face,-8.925398750069396e-07,-1.4190911207007146e-06,-4.475778795968058e-06
0.372020622544369,1,sub-005,double,low,no,face,9.898582391656454e-06,5.0227007235055435e-05,9.063204954497883e-06
0.458229001305881,1,sub-005,double,low,no,car,1.7549342661468903e-05,1.964164604507231e-05,5.664311500389359e-06
0.437103844800731,1,sub-005,double,low,no,car,7.518356318923176e-06,-5.9360374359172894e-05,1.5318176389785299e-06
0.320109959538968,1,sub-005,right,low,yes,face,5.9682188657413055e-06,-2.2890235425384665e-05,-2.0604368933436304e-06
0.319695254565886,1,sub-005,left,low,yes,face,1.4199162589333103e-05,1.2823909480040873e-06,1.3807618878756384e-06
0.534899939357274,1,sub-005,right,high,yes,car,1.8376648177068694e-05,3.613220889165524e-05,9.178848573627982e-06
0.556672525352042,1,sub-005,double,low,no,face,1.0810227385835851e-05,4.61212185334069e-05,4.181953580825069e-06
0.412309586969059,1,sub-005,right,high,yes,face,9.991122763642791e-06,3.4366055420263426e-05,8.361266996714573e-06
0.604335508833174,1,sub-005,double,high,no,car,1.1383925358554423e-05,5.856817580759343e-06,4.671490103180259e-06
0.379738562154671,1,sub-005,left,low,yes,face,1.1415725057627714e-05,2.9981736033866464e-05,4.78735026296103e-06
0.255334950910765,1,sub-005,double,high,no,face,1.1060827710998517e-05,8.906926105376827e-05,3.0175428273346987e-06
0.351764479040867,1,sub-005,left,low,yes,face,8.415097928209089e-06,1.1412458208284532e-05,7.485141464389742e-07
0.387585653286806,1,sub-005,left,low,yes,face,9.77879127263537e-06,2.8465357556603763e-05,-1.0003678919856072e-06
0.592101077589177,0,sub-005,double,low,no,car,5.0442765326895705e-06,-3.7798582534979682e-06,2.807788038133353e-06
0.60988186384202,0,sub-005,right,low,yes,car,9.83619751843263e-06,-4.237230582195161e-05,1.916993637714823e-06
0.386834207947686,1,sub-005,double,high,no,car,2.268972064465989e-05,-1.4337029669173988e-05,6.297009983737633e-06
0.399726328949328,1,sub-005,double,high,no,car,9.582501756092794e-06,2.1029288473175267e-05,1.981012923461146e-06
0.474096869234927,1,sub-005,double,high,no,car,1.0304921770066613e-05,-4.651276985689533e-06,-1.98200108426305e-06
0.699916788315022,0,sub-005,double,low,no,face,9.056794558587991e-06,-2.641746847025991e-05,3.0554721097856584e-06
0.400322912384581,1,sub-005,left,high,yes,face,6.255129248690143e-06,-1.3901202568843569e-06,8.371868252330009e-07
0.585412603290024,1,sub-005,left,low,yes,face,8.28553720196589e-06,1.5182115107138112e-05,3.0569581325615615e-06
0.336889040929236,1,sub-005,left,low,yes,car,1.1637119148220489e-05,-7.125496158459766e-06,2.937277754556887e-06
0.557610708099674,0,sub-005,right,low,yes,car,6.299359299458625e-06,4.3594433325890954e-05,7.539382531508942e-06
0.320821010664076,1,sub-005,left,low,yes,car,8.605366771854022e-06,-1.889408798111667e-07,4.631918586199926e-06
0.456389462324296,1,sub-005,left,high,yes,face,5.050892340066877e-06,-2.2874720171266804e-05,5.3600848623901096e-06
0.418008218912291,1,sub-005,left,high,yes,face,1.538580045918614e-05,2.9100039719247726e-05,2.4056810795774607e-06
0.51286978923963,1,sub-005,left,high,yes,face,7.959852263243868e-06,-2.077958540421054e-06,1.6623585047672412e-06
0.363898128758592,1,sub-005,left,high,yes,car,6.824356889405985e-06,1.032410653874838e-05,4.913649494295349e-06
0.329970429575042,0,sub-005,double,low,no,car,9.736254002608551e-06,1.0255739060169245e-05,7.093774006424522e-06
0.379431550205481,1,sub-005,left,low,yes,car,1.2809871362590349e-05,5.1742105791027285e-05,8.3430760297804e-06
0.364761384662415,1,sub-005,right,low,yes,car,7.504992609987477e-06,-1.7301839503087986e-05,4.554228037070013e-06
0.31836108610878,1,sub-005,double,high,no,face,1.2751733940489601e-05,4.2390587096366496e-05,8.41681664243908e-06
0.441419412782125,1,sub-005,right,low,yes,car,7.559022707680249e-06,4.6206922298080835e-05,3.926895295422532e-06
0.377384285540757,1,sub-005,double,high,no,face,9.409433109850152e-06,3.970628368791444e-05,4.427872464262491e-06
0.600479277003615,1,sub-005,double,high,no,car,2.16222951808854e-06,1.9586462624089948e-05,7.700820311441821e-07
0.317320275789825,1,sub-005,right,high,yes,car,9.922699526986782e-06,4.528774611859229e-06,1.0464985323019505e-05
0.47188900796391,1,sub-005,double,low,no,face,7.80931113815643e-06,-5.637716547297803e-06,-2.8971866778158162e-06
0.404880007212341,1,sub-005,double,high,no,car,7.311582949569661e-06,5.564170616135212e-05,1.962867513327064e-07
0.332795026606618,1,sub-005,left,high,yes,car,4.180681805572199e-06,-1.113653846050855e-05,3.101915532096393e-06
0.390022698731627,1,sub-005,left,low,yes,face,2.0082267826325477e-05,7.531265595539864e-05,4.07514393074205e-06
0.371973722361872,1,sub-005,double,high,no,face,6.265214965007779e-06,3.785924709251415e-05,3.933046115934349e-06
0.340082114500547,1,sub-005,right,high,yes,car,1.671733786304636e-05,-2.2866556149836068e-05,4.363420812376974e-06
0.461220255572698,1,sub-005,double,low,no,car,100.0,-2.3296253439945156e-05,-7.663893155874753e-07
0.706671369702235,1,sub-005,double,low,no,face,6.691435336408016e-06,1.5811407561820723e-05,3.905379397901065e-06
0.38223298450248,1,sub-005,right,high,yes,car,9.777710095799172e-06,-1.136028995447882e-05,5.3480962169177334e-06
0.342432843313873,1,sub-005,double,high,no,face,1.0094484533724956e-05,4.5118796499127305e-05,7.650177261796185e-06
0.356792123177001,1,sub-005,double,high,no,car,9.011690428457901e-06,-5.73317193071247e-05,2.0664607155705232e-06
0.335038435583556,1,sub-005,right,low,yes,face,1.2621756395324666e-05,6.375651156851623e-05,4.188884985207637e-06
0.3502561198693,1,sub-005,double,high,no,face,1.4130113901006016e-05,6.462407804409787e-06,1.1522223339293117e-05
0.379696650299593,1,sub-005,double,high,no,car,2.285613746696063e-05,5.073705645738694e-05,9.813011006324206e-06
0.554407968877058,1,sub-005,double,low,no,face,2.5161051085943156e-05,8.639649986334858e-05,5.7727733937914815e-06
0.310058763927373,1,sub-005,double,high,no,face,1.574579988405867e-05,-3.879600443660754e-06,1.17284907982842e-05
0.354410073676263,1,sub-005,double,low,no,face,8.264402206462764e-06,7.067210232648007e-05,6.258857585519208e-06
0.306606203059346,1,sub-005,double,low,no,car,1.2669345561866768e-05,2.2560007373557434e-05,1.2537820661346316e-06
0.465962662219681,1,sub-005,left,low,yes,car,5.442563615392716e-06,-1.2147152910941695e-05,3.87625943603061e-07
0.342690213372407,1,sub-005,left,high,yes,face,6.389114027873409e-06,-1.875314303135447e-05,5.482341220315542e-06
0.290002140871366,1,sub-005,right,high,yes,car,1.141769924304252e-05,7.628179175245808e-06,5.189454571549498e-06
0.422478280583164,1,sub-005,left,high,yes,car,1.1457636062887897e-05,-4.967335782037422e-05,2.680975013852693e-06
0.460500153319572,1,sub-003,double,high,no,face,4.4886645198394305e-06,2.2124539559959944e-05,1.724435473171149e-06
0.652358479992017,1,sub-003,double,low,no,car,5.67475190192167e-06,4.0189404652742035e-06,2.7744876912343115e-06
0.23696221625778,1,sub-003,right,low,yes,car,4.136383387041568e-06,-2.457427811635431e-05,-6.285955012263836e-08
0.331611032775527,1,sub-003,left,low,yes,face,3.4402079016862943e-06,-2.5901973734262274e-05,8.890700049094287e-07
0.271472180773799,1,sub-003,right,low,yes,car,6.993540003355343e-06,2.0190364445615496e-05,3.934316638491615e-06
0.482766667806573,1,sub-003,double,low,no,face,100.0,2.2177812481339336e-05,-4.517293477582007e-07
0.309759250631942,1,sub-003,double,high,no,face,4.7793247499504294e-06,-4.4860053873024606e-05,1.205306855751251e-07
0.340195489984126,1,sub-003,double,high,no,car,5.431681720616226e-06,2.521111355330193e-05,-1.0974307823897575e-06
0.407888739266582,1,sub-003,right,high,yes,face,2.500816742763572e-06,3.6310417517423165e-05,-2.4507812909577667e-07
0.630170838218874,1,sub-003,double,low,no,face,3.7126483343613024e-06,-3.6967873166812976e-05,-2.841436072501511e-06
0.243696224860287,1,sub-003,left,high,yes,face,1.5200102788084856e-06,-4.7961633055061365e-05,-1.1239950401260952e-06
0.290601187369703,1,sub-003,double,low,no,car,4.101127611601621e-06,6.958233778262166e-06,3.491539759909012e-06
0.246390000963856,1,sub-003,double,high,no,face,2.3753224843489536e-06,-1.4882483817625842e-05,-1.4944787978891215e-06
0.427732130828645,1,sub-003,double,high,no,car,2.743720559403347e-06,-2.5611467325917214e-05,3.0924424687686766e-06
0.27173676835082,1,sub-003,double,high,no,car,4.888789490585022e-06,-4.077093615023625e-06,1.255605278688959e-06
0.531795946521925,1,sub-003,double,low,no,car,1.0679090024294421e-06,1.1246083102908009e-06,2.822762850012216e-07
0.251830715501001,1,sub-003,right,high,yes,car,6.766819308537136e-06,-5.535986295465579e-05,-9.827342128157733e-07
0.34069540694918,1,sub-003,double,low,no,car,4.631097645558678e-06,2.3187821387604387e-05,6.219706077010396e-08
0.0943400630067117,1,sub-003,right,high,yes,face,1.5749842323387636e-06,-2.5101973314410354e-05,-3.6798070629040996e-06
0.257540727287505,1,sub-003,double,high,no,car,1.4256943652686869e-06,2.2462198908772895e-05,1.4128784206084566e-07
0.212621313571162,1,sub-003,double,high,no,car,4.122365026758772e-06,6.786324550118038e-06,-1.1106430088444577e-06
0.213847102325872,1,sub-003,double,high,no,car,5.420553019440909e-06,4.0227488220660005e-05,5.199446791526972e-06
0.529532223504248,0,sub-003,right,low,yes,car,1.0804717487421804e-05,-9.049806867481894e-06,5.344253381692187e-06
0.713303907622958,0,sub-003,right,low,yes,face,100.0,4.388879430295714e-05,2.894170126701779e-06
0.281440396080143,1,sub-003,right,high,yes,face,8.142128711767001e-07,8.047889622547259e-06,-1.3690989351197203e-06
0.313492734900592,1,sub-003,double,high,no,car,6.059109369188907e-06,9.42982302733815e-07,1.339369181386942e-06
0.413861417939643,1,sub-003,right,high,yes,face,8.723085805411282e-06,-4.1795125399928914e-05,3.127560787571452e-07
0.897316053752093,0,sub-003,left,low,yes,car,1.1917991797122626e-05,9.3483592997878e-06,6.367773136909028e-06
0.277024698415062,1,sub-003,right,high,yes,car,7.323668422477878e-06,-6.0080899774180226e-05,1.7464635093696981e-06
0.299007149721092,1,sub-003,right,high,yes,car,4.410697910407231e-06,-2.189368914297265e-05,3.179580410302137e-06
0.342188686709051,1,sub-003,left,high,yes,car,6.169919874734222e-06,1.790013167727135e-05,4.808706268800061e-06
0.456134704603301,1,sub-003,right,low,yes,face,3.718135317187448e-06,1.3936985168045332e-05,3.607339898397226e-06
0.279110702812432,0,sub-003,double,high,no,face,2.1015201885537106e-06,9.539311482149709e-06,4.08431766494182e-06
0.367955062804867,1,sub-003,right,high,yes,car,5.287551568085723e-06,-1.9941171763550995e-05,1.532239030735847e-06
